tempo, ref, theta, w, u
81.161000, 90.000000, 90.005585, -0.915527, -0.804215
81.171000, 90.000000, 89.997650, -0.671387, -0.822008
81.181000, 90.000000, 89.990631, -0.671387, -0.821397
81.191000, 90.000000, 89.983917, -0.732422, -0.816191
81.201000, 90.000000, 89.977203, -0.671387, -0.820223
81.211000, 90.000000, 89.970482, -0.732422, -0.815012
81.221000, 90.000000, 89.963753, -0.793457, -0.809799
81.231000, 90.000000, 89.957634, -0.610352, -0.823119
81.241000, 90.000000, 89.951813, -0.549316, -0.827222
81.251000, 90.000000, 89.946609, -0.488281, -0.831378
81.261000, 90.000000, 89.941093, -0.610352, -0.821644
81.271000, 90.000000, 89.935883, -0.549316, -0.825796
81.281000, 90.000000, 89.931595, -0.427246, -0.834647
81.291000, 90.000000, 89.927628, -0.427246, -0.834285
81.301000, 90.000000, 89.923653, -0.488281, -0.829300
81.311000, 90.000000, 89.919952, -0.305176, -0.842820
81.321000, 90.000000, 89.916885, -0.305176, -0.842533
81.331000, 90.000000, 89.914726, -0.183105, -0.851564
81.341000, 90.000000, 89.911659, -0.305176, -0.842035
81.350000, 90.000000, 89.908890, -0.305176, -0.841771
81.361000, 90.000000, 89.905815, -0.244141, -0.846100
81.370000, 90.000000, 89.903351, -0.305176, -0.841241
81.380000, 90.000000, 89.900909, -0.122070, -0.854865
81.391000, 90.000000, 89.899368, -0.061035, -0.859326
81.400000, 90.000000, 89.898727, 0.000000, -0.863865
81.411000, 90.000000, 89.897484, -0.183105, -0.849869
81.420000, 90.000000, 89.896240, -0.122070, -0.854355
81.431000, 90.000000, 89.895294, -0.061035, -0.858866
81.440000, 90.000000, 89.894966, -0.061035, -0.858811
81.450000, 90.000000, 89.894325, -0.061035, -0.858728
81.461000, 90.000000, 89.893990, 0.000000, -0.863292
81.470000, 90.000000, 89.895187, 0.122070, -0.872610
81.480000, 90.000000, 89.895157, -0.061035, -0.858719
81.491000, 90.000000, 89.896057, 0.061035, -0.868011
81.501000, 90.000000, 89.896332, 0.061035, -0.868008
81.510000, 90.000000, 89.896301, 0.000000, -0.863358
81.521000, 90.000000, 89.897804, 0.244141, -0.881944
81.530000, 90.000000, 89.898987, 0.244141, -0.882021
81.541000, 90.000000, 89.899864, 0.122070, -0.872830
81.550000, 90.000000, 89.901665, 0.183105, -0.877581
81.560000, 90.000000, 89.904076, 0.244141, -0.882386
81.570000, 90.000000, 89.905586, 0.122070, -0.873252
81.581000, 90.000000, 89.907684, 0.305176, -0.887271
81.590000, 90.000000, 89.910103, 0.244141, -0.882838
81.600000, 90.000000, 89.912201, 0.183105, -0.878377
81.610000, 90.000000, 89.915520, 0.305176, -0.887883
81.620000, 90.000000, 89.917938, 0.305176, -0.888072
81.630000, 90.000000, 89.921860, 0.427246, -0.897632
81.640000, 90.000000, 89.926102, 0.427246, -0.897981
81.650000, 90.000000, 89.929733, 0.305176, -0.889037
81.660000, 90.000000, 89.933044, 0.305176, -0.889306
81.670000, 90.000000, 89.936066, 0.305176, -0.889552
81.680000, 90.000000, 89.939087, 0.244141, -0.885178
81.690000, 90.000000, 89.942719, 0.366211, -0.894718
81.701000, 90.000000, 89.946350, 0.305176, -0.890399
81.710000, 90.000000, 89.949966, 0.366211, -0.895320
81.720000, 90.000000, 89.954208, 0.488281, -0.904917
81.730000, 90.000000, 89.958748, 0.549316, -0.909920
81.740000, 90.000000, 89.962059, 0.305176, -0.891716
81.750000, 90.000000, 89.966278, 0.427246, -0.901314
81.760000, 90.000000, 89.969597, 0.305176, -0.892353
81.770000, 90.000000, 89.973808, 0.427246, -0.901951
81.780000, 90.000000, 89.976830, 0.244141, -0.888346
81.790000, 90.000000, 89.980453, 0.427246, -0.902517
81.800000, 90.000000, 89.982231, 0.183105, -0.884185
81.810000, 90.000000, 89.985237, 0.244141, -0.889062
81.820000, 90.000000, 89.987953, 0.305176, -0.893914
81.830000, 90.000000, 89.990967, 0.366211, -0.898794
81.840000, 90.000000, 89.993370, 0.183105, -0.885139
81.850000, 90.000000, 89.996078, 0.244141, -0.889994
81.860000, 90.000000, 89.997566, 0.183105, -0.885502
81.870000, 90.000000, 89.998741, 0.061035, -0.876363
81.880000, 90.000000, 90.000534, 0.061035, -0.876518
81.890000, 90.000000, 90.002022, 0.183105, -0.885889
81.900000, 90.000000, 90.003204, 0.183105, -0.885992
81.910000, 90.000000, 90.003777, 0.061035, -0.876802
81.920000, 90.000000, 90.004341, 0.061035, -0.876851
81.930000, 90.000000, 90.004913, 0.122070, -0.881523
81.940000, 90.000000, 90.005791, 0.061035, -0.876980
81.950000, 90.000000, 90.006371, 0.061035, -0.877032
81.960000, 90.000000, 90.006645, 0.061035, -0.877057
81.970000, 90.000000, 90.008141, 0.244141, -0.891050
81.980000, 90.000000, 90.009026, 0.122070, -0.881889
81.990000, 90.000000, 90.009621, 0.122070, -0.881943
82.000000, 90.000000, 90.009605, -0.061035, -0.868083
82.010000, 90.000000, 90.009277, -0.061035, -0.868057
82.020000, 90.000000, 90.009560, 0.061035, -0.877324
82.030000, 90.000000, 90.008629, -0.122070, -0.863385
82.040000, 90.000000, 90.007698, -0.122070, -0.863306
82.050000, 90.000000, 90.007080, -0.061035, -0.867875
82.060000, 90.000000, 90.006783, 0.000000, -0.872471
82.070000, 90.000000, 90.006172, 0.000000, -0.872420
82.080000, 90.000000, 90.007088, 0.122070, -0.881741
82.090000, 90.000000, 90.006767, -0.061035, -0.867854
82.100000, 90.000000, 90.006142, 0.000000, -0.872422
82.110000, 90.000000, 90.006432, -0.061035, -0.867828
82.120000, 90.000000, 90.006119, -0.061035, -0.867803
82.130000, 90.000000, 90.005798, 0.000000, -0.872397
82.140000, 90.000000, 90.005798, 0.000000, -0.872398
82.150000, 90.000000, 90.005478, 0.061035, -0.876992
82.160000, 90.000000, 90.005768, 0.000000, -0.872399
82.170000, 90.000000, 90.006355, 0.061035, -0.877072
82.180000, 90.000000, 90.006950, 0.000000, -0.872504
82.190000, 90.000000, 90.007248, 0.061035, -0.877152
82.200000, 90.000000, 90.007240, 0.000000, -0.872533
82.210000, 90.000000, 90.007233, -0.061035, -0.867913
82.220000, 90.000000, 90.008461, 0.244141, -0.891124
82.230000, 90.000000, 90.009384, 0.061035, -0.877345
82.240000, 90.000000, 90.009995, 0.000000, -0.872780
82.250000, 90.000000, 90.011810, 0.244141, -0.891422
82.260000, 90.000000, 90.012436, 0.122070, -0.882239
82.270000, 90.000000, 90.014870, 0.244141, -0.891694
82.280000, 90.000000, 90.017616, 0.305176, -0.896558
82.290000, 90.000000, 90.020660, 0.244141, -0.892207
82.299000, 90.000000, 90.022476, 0.183105, -0.887749
82.310000, 90.000000, 90.024605, 0.244141, -0.892561
82.320000, 90.000000, 90.028252, 0.427246, -0.906745
82.329000, 90.000000, 90.032837, 0.488281, -0.911771
82.340000, 90.000000, 90.035561, 0.305176, -0.898156
82.349000, 90.000000, 90.039833, 0.488281, -0.912398
82.360000, 90.000000, 90.045006, 0.549316, -0.917478
82.369000, 90.000000, 90.049889, 0.549316, -0.917914
82.380000, 90.000000, 90.055077, 0.610352, -0.922999
82.390000, 90.000000, 90.060875, 0.610352, -0.923517
82.399000, 90.000000, 90.066971, 0.610352, -0.924063
82.410000, 90.000000, 90.073067, 0.610352, -0.924610
82.420000, 90.000000, 90.079170, 0.549316, -0.920540
82.430000, 90.000000, 90.086174, 0.732422, -0.935030
82.439000, 90.000000, 90.093193, 0.732422, -0.935663
82.450000, 90.000000, 90.100197, 0.732422, -0.936296
82.459000, 90.000000, 90.107803, 0.732422, -0.936983
82.469000, 90.000000, 90.115730, 0.854492, -0.946941
82.480000, 90.000000, 90.123039, 0.671387, -0.933745
82.490000, 90.000000, 90.130035, 0.671387, -0.934386
82.499000, 90.000000, 90.137344, 0.854492, -0.948916
82.509000, 90.000000, 90.145561, 0.732422, -0.940425
82.519000, 90.000000, 90.153168, 0.732422, -0.941124
82.530000, 90.000000, 90.160469, 0.732422, -0.941799
82.539000, 90.000000, 90.169296, 0.854492, -0.951848
82.549000, 90.000000, 90.177208, 0.732422, -0.943339
82.559000, 90.000000, 90.184517, 0.671387, -0.939400
82.570000, 90.000000, 90.193031, 0.854492, -0.954049
82.579000, 90.000000, 90.200638, 0.793457, -0.950140
82.589000, 90.000000, 90.207939, 0.793457, -0.950826
82.600000, 90.000000, 90.214027, 0.488281, -0.928307
82.609000, 90.000000, 90.220413, 0.671387, -0.942779
82.619000, 90.000000, 90.227707, 0.732422, -0.948091
82.629000, 90.000000, 90.235306, 0.732422, -0.948810
82.639000, 90.000000, 90.241676, 0.671387, -0.944804
82.650000, 90.000000, 90.247437, 0.610352, -0.940747
82.659000, 90.000000, 90.253815, 0.549316, -0.936745
82.669000, 90.000000, 90.260483, 0.732422, -0.951251
82.680000, 90.000000, 90.266243, 0.610352, -0.942578
82.689000, 90.000000, 90.273544, 0.671387, -0.947903
82.699000, 90.000000, 90.279007, 0.549316, -0.939207
82.709000, 90.000000, 90.284462, 0.549316, -0.939753
82.720000, 90.000000, 90.290512, 0.488281, -0.935732
82.729000, 90.000000, 90.295052, 0.488281, -0.936202
82.739000, 90.000000, 90.300819, 0.610352, -0.946021
82.749000, 90.000000, 90.305664, 0.549316, -0.941899
82.759000, 90.000000, 90.309891, 0.488281, -0.937726
82.769000, 90.000000, 90.314728, 0.549316, -0.942847
82.779000, 90.000000, 90.319565, 0.549316, -0.943349
82.789000, 90.000000, 90.324402, 0.427246, -0.934611
82.800000, 90.000000, 90.328011, 0.366211, -0.930388
82.809000, 90.000000, 90.331329, 0.305176, -0.926141
82.819000, 90.000000, 90.334946, 0.427246, -0.935782
82.829000, 90.000000, 90.337654, 0.244141, -0.922243
82.839000, 90.000000, 90.341881, 0.366211, -0.931938
82.849000, 90.000000, 90.344269, 0.305176, -0.927614
82.859000, 90.000000, 90.346344, 0.183105, -0.918642
82.869000, 90.000000, 90.349052, 0.244141, -0.923587
82.879000, 90.000000, 90.351143, 0.305176, -0.928479
82.889000, 90.000000, 90.353226, 0.244141, -0.924131
82.899000, 90.000000, 90.354103, 0.122070, -0.915057
82.909000, 90.000000, 90.355286, 0.000000, -0.906010
82.919000, 90.000000, 90.357063, 0.244141, -0.924738
82.929000, 90.000000, 90.358551, 0.000000, -0.906478
82.939000, 90.000000, 90.360023, 0.183105, -0.920559
82.949000, 90.000000, 90.362114, 0.183105, -0.920834
82.959000, 90.000000, 90.362091, -0.061035, -0.902445
82.969000, 90.000000, 90.362358, 0.000000, -0.907182
82.979000, 90.000000, 90.362312, 0.061035, -0.911892
82.989000, 90.000000, 90.362877, 0.000000, -0.907414
82.999000, 90.000000, 90.363136, 0.061035, -0.912151
83.009000, 90.000000, 90.363098, 0.000000, -0.907621
83.019000, 90.000000, 90.362747, -0.122070, -0.898443
83.029000, 90.000000, 90.361198, -0.244141, -0.889161
83.039000, 90.000000, 90.359650, -0.061035, -0.902981
83.049000, 90.000000, 90.358398, -0.122070, -0.898344
83.059000, 90.000000, 90.357750, 0.061035, -0.912241
83.069000, 90.000000, 90.357727, 0.061035, -0.912331
83.079000, 90.000000, 90.358017, 0.000000, -0.907828
83.089000, 90.000000, 90.356758, -0.183105, -0.893950
83.099000, 90.000000, 90.356117, -0.122070, -0.898607
83.109000, 90.000000, 90.355797, 0.000000, -0.907912
83.119000, 90.000000, 90.355782, -0.061035, -0.903382
83.129000, 90.000000, 90.355461, -0.061035, -0.903446
83.139000, 90.000000, 90.353920, -0.183105, -0.894163
83.149000, 90.000000, 90.352379, -0.183105, -0.894120
83.159000, 90.000000, 90.350838, -0.183105, -0.894077
83.169000, 90.000000, 90.350533, -0.122070, -0.898761
83.179000, 90.000000, 90.349907, -0.061035, -0.903418
83.189000, 90.000000, 90.348976, -0.122070, -0.898807
83.199000, 90.000000, 90.348969, 0.061035, -0.912757
83.209000, 90.000000, 90.348648, -0.061035, -0.903578
83.219000, 90.000000, 90.348328, -0.061035, -0.903640
83.229000, 90.000000, 90.348618, 0.000000, -0.908375
83.239000, 90.000000, 90.348007, 0.000000, -0.908412
83.249000, 90.000000, 90.347702, 0.000000, -0.908476
83.258000, 90.000000, 90.346779, -0.061035, -0.903865
83.268000, 90.000000, 90.346451, 0.061035, -0.913167
83.279000, 90.000000, 90.346153, -0.061035, -0.903989
83.288000, 90.000000, 90.346443, 0.122070, -0.917965
83.299000, 90.000000, 90.346130, 0.061035, -0.913407
83.308000, 90.000000, 90.345833, 0.000000, -0.908850
83.319000, 90.000000, 90.346146, 0.000000, -0.908966
83.329000, 90.000000, 90.347069, 0.000000, -0.909136
83.339000, 90.000000, 90.347061, 0.000000, -0.909225
83.349000, 90.000000, 90.347382, 0.000000, -0.909342
83.358000, 90.000000, 90.347687, 0.061035, -0.914079
83.368000, 90.000000, 90.347687, 0.000000, -0.909548
83.379000, 90.000000, 90.347992, 0.000000, -0.909664
83.388000, 90.000000, 90.347984, 0.061035, -0.914374
83.398000, 90.000000, 90.349503, 0.183105, -0.923837
83.408000, 90.000000, 90.350731, 0.061035, -0.914793
83.419000, 90.000000, 90.351944, 0.122070, -0.919609
83.428000, 90.000000, 90.352242, 0.061035, -0.915105
83.439000, 90.000000, 90.351936, 0.000000, -0.910549
83.448000, 90.000000, 90.353165, 0.061035, -0.915367
83.459000, 90.000000, 90.353783, 0.061035, -0.915512
83.468000, 90.000000, 90.355003, 0.061035, -0.915709
83.478000, 90.000000, 90.356529, 0.183105, -0.925174
83.488000, 90.000000, 90.357445, 0.183105, -0.925346
83.498000, 90.000000, 90.358955, 0.183105, -0.925570
83.509000, 90.000000, 90.360161, 0.122070, -0.921147
83.518000, 90.000000, 90.361374, 0.000000, -0.912104
83.528000, 90.000000, 90.362274, 0.061035, -0.916896
83.538000, 90.000000, 90.364090, 0.244141, -0.931008
83.548000, 90.000000, 90.365913, 0.244141, -0.931261
83.559000, 90.000000, 90.367722, 0.244141, -0.931512
83.568000, 90.000000, 90.369537, 0.244141, -0.931765
83.582000, 90.000000, 90.371643, 0.305176, -0.936664
83.588000, 90.000000, 90.374672, 0.305176, -0.937023
83.598000, 90.000000, 90.377083, 0.183105, -0.928089
83.608000, 90.000000, 90.379509, 0.122070, -0.923777
83.619000, 90.000000, 90.382248, 0.305176, -0.937974
83.628000, 90.000000, 90.385277, 0.305176, -0.938336
83.638000, 90.000000, 90.387711, 0.183105, -0.929406
83.648000, 90.000000, 90.390129, 0.183105, -0.929716
83.658000, 90.000000, 90.393166, 0.366211, -0.943942
83.668000, 90.000000, 90.397415, 0.488281, -0.953654
83.678000, 90.000000, 90.399529, 0.122070, -0.926218
83.688000, 90.000000, 90.402855, 0.366211, -0.945092
83.698000, 90.000000, 90.406792, 0.366211, -0.945538
83.708000, 90.000000, 90.411659, 0.427246, -0.950687
83.719000, 90.000000, 90.415916, 0.366211, -0.946542
83.728000, 90.000000, 90.419861, 0.488281, -0.956234
83.738000, 90.000000, 90.422882, 0.305176, -0.942744
83.748000, 90.000000, 90.426514, 0.366211, -0.947789
83.758000, 90.000000, 90.430450, 0.366211, -0.948242
83.768000, 90.000000, 90.434380, 0.305176, -0.944074
83.778000, 90.000000, 90.436790, 0.244141, -0.939775
83.788000, 90.000000, 90.440727, 0.305176, -0.944850
83.798000, 90.000000, 90.443436, 0.244141, -0.940579
83.808000, 90.000000, 90.446762, 0.305176, -0.945603
83.819000, 90.000000, 90.450699, 0.427246, -0.955301
83.828000, 90.000000, 90.453705, 0.366211, -0.951059
83.838000, 90.000000, 90.457336, 0.305176, -0.946871
83.848000, 90.000000, 90.460655, 0.244141, -0.942658
83.858000, 90.000000, 90.463356, 0.244141, -0.943011
83.868000, 90.000000, 90.467293, 0.488281, -0.961955
83.878000, 90.000000, 90.471222, 0.427246, -0.957796
83.888000, 90.000000, 90.473923, 0.305176, -0.948912
83.898000, 90.000000, 90.476936, 0.244141, -0.944675
83.908000, 90.000000, 90.480858, 0.366211, -0.954380
83.918000, 90.000000, 90.482948, 0.122070, -0.936205
83.928000, 90.000000, 90.485336, 0.244141, -0.945778
83.938000, 90.000000, 90.488655, 0.488281, -0.964673
83.948000, 90.000000, 90.491364, 0.305176, -0.951173
83.958000, 90.000000, 90.494377, 0.305176, -0.951562
83.968000, 90.000000, 90.497383, 0.366211, -0.956571
83.978000, 90.000000, 90.499481, 0.244141, -0.947642
83.988000, 90.000000, 90.501282, 0.122070, -0.938686
83.998000, 90.000000, 90.502472, 0.122070, -0.938919
84.008000, 90.000000, 90.505173, 0.122070, -0.939284
84.018000, 90.000000, 90.506966, 0.122070, -0.939570
84.028000, 90.000000, 90.508453, 0.183105, -0.944451
84.038000, 90.000000, 90.509308, 0.061035, -0.935416
84.048000, 90.000000, 90.510483, 0.183105, -0.944890
84.058000, 90.000000, 90.512581, 0.305176, -0.954445
84.068000, 90.000000, 90.513748, 0.000000, -0.931577
84.078000, 90.000000, 90.515228, 0.122070, -0.941079
84.088000, 90.000000, 90.517632, 0.305176, -0.955282
84.098000, 90.000000, 90.519417, 0.122070, -0.941710
84.108000, 90.000000, 90.519676, 0.061035, -0.937246
84.118000, 90.000000, 90.520569, 0.183105, -0.946698
84.128000, 90.000000, 90.522079, 0.183105, -0.946964
84.138000, 90.000000, 90.522659, 0.000000, -0.933288
84.148000, 90.000000, 90.522934, 0.061035, -0.938067
84.158000, 90.000000, 90.523521, 0.061035, -0.938253
84.168000, 90.000000, 90.524414, 0.061035, -0.938466
84.178000, 90.000000, 90.524689, 0.000000, -0.934005
84.188000, 90.000000, 90.524666, -0.061035, -0.929518
84.198000, 90.000000, 90.524338, -0.061035, -0.929625
84.208000, 90.000000, 90.524925, 0.122070, -0.943672
84.218000, 90.000000, 90.524895, 0.000000, -0.934564
84.228000, 90.000000, 90.525162, 0.061035, -0.939343
84.238000, 90.000000, 90.526367, 0.183105, -0.948824
84.248000, 90.000000, 90.527580, 0.061035, -0.939825
84.258000, 90.000000, 90.527260, 0.061035, -0.939933
84.267000, 90.000000, 90.527573, -0.061035, -0.930856
84.277000, 90.000000, 90.527565, 0.000000, -0.935611
84.288000, 90.000000, 90.528473, 0.183105, -0.949687
84.297000, 90.000000, 90.528778, -0.061035, -0.931369
84.307000, 90.000000, 90.529694, 0.061035, -0.940826
84.318000, 90.000000, 90.530602, 0.122070, -0.945662
84.327000, 90.000000, 90.529686, -0.061035, -0.931858
84.337000, 90.000000, 90.529663, 0.000000, -0.936614
84.347000, 90.000000, 90.530281, 0.061035, -0.941425
84.357000, 90.000000, 90.530876, 0.000000, -0.936993
84.367000, 90.000000, 90.531479, 0.061035, -0.941803
84.377000, 90.000000, 90.531479, 0.000000, -0.937319
84.387000, 90.000000, 90.531166, 0.000000, -0.937429
84.398000, 90.000000, 90.530861, 0.000000, -0.937540
84.408000, 90.000000, 90.531174, 0.061035, -0.942324
84.418000, 90.000000, 90.532692, 0.122070, -0.947214
84.427000, 90.000000, 90.533607, 0.061035, -0.942811
84.438000, 90.000000, 90.534828, 0.122070, -0.947675
84.447000, 90.000000, 90.536034, 0.122070, -0.947918
84.458000, 90.000000, 90.536957, 0.000000, -0.938896
84.467000, 90.000000, 90.538475, 0.183105, -0.953027
84.478000, 90.000000, 90.540306, 0.183105, -0.953325
84.487000, 90.000000, 90.541519, 0.061035, -0.944329
84.497000, 90.000000, 90.543045, 0.122070, -0.949222
84.507000, 90.000000, 90.544876, 0.305176, -0.963382
84.520000, 90.000000, 90.547005, 0.244141, -0.959088
84.532000, 90.000000, 90.549149, 0.305176, -0.964036
84.537000, 90.000000, 90.551888, 0.244141, -0.959795
84.547000, 90.000000, 90.553421, 0.183105, -0.955450
84.558000, 90.000000, 90.555237, 0.183105, -0.955751
84.567000, 90.000000, 90.557358, 0.244141, -0.960699
84.578000, 90.000000, 90.559776, 0.122070, -0.951812
84.587000, 90.000000, 90.562523, 0.244141, -0.961436
84.597000, 90.000000, 90.564957, 0.244141, -0.961793
84.607000, 90.000000, 90.567696, 0.183105, -0.957556
84.618000, 90.000000, 90.569504, 0.122070, -0.953240
84.627000, 90.000000, 90.571640, 0.122070, -0.953572
84.637000, 90.000000, 90.574982, 0.366211, -0.972492
84.647000, 90.000000, 90.577713, 0.305176, -0.968257
84.657000, 90.000000, 90.581039, 0.305176, -0.968695
84.667000, 90.000000, 90.585899, 0.488281, -0.983128
84.677000, 90.000000, 90.589844, 0.366211, -0.974382
84.687000, 90.000000, 90.593483, 0.366211, -0.974850
84.697000, 90.000000, 90.595901, 0.183105, -0.961352
84.707000, 90.000000, 90.598015, 0.244141, -0.966310
84.717000, 90.000000, 90.601364, 0.366211, -0.975996
84.727000, 90.000000, 90.604385, 0.305176, -0.971794
84.737000, 90.000000, 90.606506, 0.244141, -0.967514
84.747000, 90.000000, 90.610451, 0.427246, -0.981874
84.757000, 90.000000, 90.613777, 0.427246, -0.982321
84.767000, 90.000000, 90.616508, 0.305176, -0.973476
84.777000, 90.000000, 90.620453, 0.366211, -0.978598
84.787000, 90.000000, 90.624084, 0.366211, -0.979074
84.797000, 90.000000, 90.627113, 0.305176, -0.974878
84.807000, 90.000000, 90.630127, 0.366211, -0.979921
84.817000, 90.000000, 90.633148, 0.183105, -0.966485
84.827000, 90.000000, 90.636177, 0.305176, -0.976152
84.837000, 90.000000, 90.639519, 0.366211, -0.981228
84.847000, 90.000000, 90.643456, 0.427246, -0.986356
84.857000, 90.000000, 90.646790, 0.244141, -0.972950
84.867000, 90.000000, 90.650421, 0.366211, -0.982674
84.877000, 90.000000, 90.653458, 0.366211, -0.983105
84.887000, 90.000000, 90.656776, 0.427246, -0.988183
84.897000, 90.000000, 90.660103, 0.244141, -0.974780
84.907000, 90.000000, 90.664040, 0.366211, -0.984534
84.917000, 90.000000, 90.667358, 0.366211, -0.984994
84.927000, 90.000000, 90.669464, 0.244141, -0.976108
84.937000, 90.000000, 90.671570, 0.244141, -0.976464
84.947000, 90.000000, 90.673988, 0.305176, -0.981468
84.957000, 90.000000, 90.677002, 0.305176, -0.981904
84.967000, 90.000000, 90.679718, 0.244141, -0.977695
84.977000, 90.000000, 90.682129, 0.244141, -0.978080
84.987000, 90.000000, 90.685753, 0.305176, -0.983192
84.997000, 90.000000, 90.686935, 0.122070, -0.969611
85.007000, 90.000000, 90.689034, 0.183105, -0.974591
85.018000, 90.000000, 90.690834, 0.183105, -0.974925
85.027000, 90.000000, 90.693527, 0.305176, -0.984578
85.037000, 90.000000, 90.695015, 0.183105, -0.975646
85.047000, 90.000000, 90.697098, 0.244141, -0.980626
85.057000, 90.000000, 90.699799, 0.305176, -0.985661
85.067000, 90.000000, 90.701591, 0.183105, -0.976757
85.077000, 90.000000, 90.703697, 0.183105, -0.977121
85.087000, 90.000000, 90.704880, 0.122070, -0.972785
85.097000, 90.000000, 90.706673, 0.183105, -0.977744
85.107000, 90.000000, 90.707863, 0.122070, -0.973409
85.116000, 90.000000, 90.708740, 0.000000, -0.964427
85.127000, 90.000000, 90.709618, 0.061035, -0.969307
85.137000, 90.000000, 90.710197, 0.061035, -0.969541
85.147000, 90.000000, 90.711380, 0.122070, -0.974447
85.157000, 90.000000, 90.712257, 0.122070, -0.974707
85.167000, 90.000000, 90.713142, 0.000000, -0.965727
85.177000, 90.000000, 90.713715, 0.061035, -0.970581
85.187000, 90.000000, 90.715202, 0.183105, -0.980135
85.196000, 90.000000, 90.716377, 0.183105, -0.980422
85.207000, 90.000000, 90.716644, 0.000000, -0.966769
85.217000, 90.000000, 90.718140, 0.183105, -0.980945
85.226000, 90.000000, 90.717796, -0.122070, -0.957998
85.237000, 90.000000, 90.719299, 0.183105, -0.981416
85.246000, 90.000000, 90.718971, 0.000000, -0.967713
85.257000, 90.000000, 90.718941, 0.061035, -0.972516
85.266000, 90.000000, 90.718918, -0.061035, -0.963459
85.276000, 90.000000, 90.719490, 0.122070, -0.977556
85.286000, 90.000000, 90.720085, 0.122070, -0.977793
85.296000, 90.000000, 90.720352, 0.000000, -0.968761
85.306000, 90.000000, 90.720024, -0.183105, -0.955058
85.317000, 90.000000, 90.719383, -0.061035, -0.964429
85.328000, 90.000000, 90.719353, 0.000000, -0.969232
85.337000, 90.000000, 90.719330, 0.061035, -0.974036
85.347000, 90.000000, 90.718689, -0.061035, -0.964925
85.357000, 90.000000, 90.718658, -0.122070, -0.960487
85.366000, 90.000000, 90.718643, 0.000000, -0.969912
85.376000, 90.000000, 90.717094, -0.122070, -0.960722
85.387000, 90.000000, 90.716469, 0.000000, -0.970093
85.396000, 90.000000, 90.716454, -0.061035, -0.965656
85.406000, 90.000000, 90.715515, -0.061035, -0.965759
85.417000, 90.000000, 90.715797, -0.061035, -0.965969
85.426000, 90.000000, 90.716393, 0.061035, -0.975446
85.436000, 90.000000, 90.716377, 0.000000, -0.971009
85.446000, 90.000000, 90.716667, 0.122070, -0.980460
85.456000, 90.000000, 90.717567, 0.183105, -0.985344
85.466000, 90.000000, 90.717270, -0.061035, -0.967022
85.476000, 90.000000, 90.717270, -0.061035, -0.967207
85.486000, 90.000000, 90.716644, 0.000000, -0.971958
85.497000, 90.000000, 90.716965, -0.122070, -0.962930
85.506000, 90.000000, 90.718170, 0.122070, -0.981701
85.516000, 90.000000, 90.717255, -0.183105, -0.958705
85.526000, 90.000000, 90.717842, 0.000000, -0.972802
85.537000, 90.000000, 90.718742, 0.061035, -0.977686
85.547000, 90.000000, 90.718742, 0.000000, -0.973251
85.556000, 90.000000, 90.718124, -0.061035, -0.968762
85.566000, 90.000000, 90.718719, 0.061035, -0.978241
85.576000, 90.000000, 90.719330, 0.061035, -0.978479
85.586000, 90.000000, 90.720238, 0.000000, -0.974124
85.596000, 90.000000, 90.720238, 0.061035, -0.978930
85.606000, 90.000000, 90.721451, 0.183105, -0.988461
85.617000, 90.000000, 90.722374, 0.061035, -0.979487
85.627000, 90.000000, 90.724197, 0.183105, -0.989073
85.636000, 90.000000, 90.726639, 0.366211, -1.003333
85.646000, 90.000000, 90.726646, -0.183105, -0.961938
85.656000, 90.000000, 90.718086, -1.037598, -0.896695
85.667000, 90.000000, 90.709221, -0.854492, -0.909971
85.676000, 90.000000, 90.701279, -0.793457, -0.914083
85.686000, 90.000000, 90.692734, -0.854492, -0.908901
85.696000, 90.000000, 90.685104, -0.732422, -0.917657
85.706000, 90.000000, 90.678673, -0.671387, -0.921894
85.716000, 90.000000, 90.671951, -0.671387, -0.921485
85.726000, 90.000000, 90.664909, -0.732422, -0.916425
85.736000, 90.000000, 90.658798, -0.610352, -0.925306
85.746000, 90.000000, 90.653595, -0.488281, -0.934264
85.756000, 90.000000, 90.648392, -0.610352, -0.924739
85.766000, 90.000000, 90.643501, -0.549316, -0.929102
85.776000, 90.000000, 90.639824, -0.427246, -0.938189
85.786000, 90.000000, 90.636139, -0.366211, -0.942654
85.796000, 90.000000, 90.632767, -0.244141, -0.951765
85.806000, 90.000000, 90.630615, -0.305176, -0.947121
85.816000, 90.000000, 90.628143, -0.305176, -0.947069
85.826000, 90.000000, 90.627510, 0.000000, -0.970278
85.836000, 90.000000, 90.627190, -0.061035, -0.965792
85.846000, 90.000000, 90.627464, 0.122070, -0.979839
85.856000, 90.000000, 90.627441, 0.061035, -0.975379
85.866000, 90.000000, 90.628944, 0.183105, -0.984912
85.876000, 90.000000, 90.631676, 0.244141, -0.989933
85.886000, 90.000000, 90.634087, 0.244141, -0.990305
85.896000, 90.000000, 90.637421, 0.366211, -1.000000
85.906000, 90.000000, 90.641365, 0.366211, -1.000507
85.916000, 90.000000, 90.644066, 0.183105, -0.987046
85.926000, 90.000000, 90.643738, 0.000000, -0.973323
85.936000, 90.000000, 90.643089, -0.061035, -0.968812
85.946000, 90.000000, 90.644279, 0.183105, -0.987563
85.956000, 90.000000, 90.645157, 0.122070, -0.983185
85.966000, 90.000000, 90.647552, 0.183105, -0.988180
