tempo, ref, theta
19.500000, 90.000000, -8.727577
19.510000, 90.000000, -8.726685
19.520000, 90.000000, -8.725359
19.530000, 90.000000, -8.727088
19.540000, 90.000000, -8.727531
19.550000, 90.000000, -8.730324
19.560000, 90.000000, -8.734143
19.570000, 90.000000, -8.736171
19.580000, 90.000000, -8.737551
19.590000, 90.000000, -8.740730
19.600000, 90.000000, -8.744241
19.610000, 90.000000, -8.745952
19.620000, 90.000000, -8.749143
19.630000, 90.000000, -8.750540
19.640000, 90.000000, -8.752167
19.650000, 90.000000, -8.755367
19.660000, 90.000000, -8.755546
19.670000, 90.000000, -8.759083
19.680000, 90.000000, -8.761658
19.690000, 90.000000, -8.763295
19.700000, 90.000000, -8.766564
19.710000, 90.000000, -8.765234
19.720000, 90.000000, -8.764940
19.730000, 90.000000, -8.769906
19.740000, 90.000000, -8.774480
19.750000, 90.000000, -8.775921
19.760000, 90.000000, -8.780128
19.770000, 90.000000, -8.779891
19.780000, 90.000000, -8.780853
19.790000, 90.000000, -8.784730
19.800000, 90.000000, -8.788309
19.810000, 90.000000, -8.790850
19.820000, 90.000000, -8.792485
19.830000, 90.000000, -8.794794
19.840000, 90.000000, -8.799192
19.850000, 90.000000, -8.802367
19.860000, 90.000000, -8.802268
19.870000, 90.000000, -8.804233
19.880000, 90.000000, -8.808899
19.890000, 90.000000, -8.812109
19.900000, 90.000000, -8.811368
19.910000, 90.000000, -8.812041
19.920000, 90.000000, -8.815478
19.930000, 90.000000, -8.816977
19.940000, 90.000000, -8.819036
19.950000, 90.000000, -8.821136
19.960000, 90.000000, -8.822120
19.970000, 90.000000, -8.823693
19.980000, 90.000000, -8.824563
19.990000, 90.000000, -8.827236
20.000000, 90.000000, -8.830675
20.010000, 90.000000, -8.834155
20.020000, 90.000000, -8.834609
20.030000, 90.000000, -8.835681
20.040000, 90.000000, -8.839521
20.050000, 90.000000, -8.842431
20.060000, 90.000000, -8.843469
20.070000, 90.000000, -8.844483
20.080000, 90.000000, -8.847703
20.090000, 90.000000, -8.848817
20.100000, 90.000000, -8.850694
20.110000, 90.000000, -8.850428
20.120000, 90.000000, -8.850979
20.130000, 90.000000, -8.854494
20.140000, 90.000000, -8.858413
20.150000, 90.000000, -8.860632
20.160000, 90.000000, -8.861892
20.169000, 90.000000, -8.862103
20.180000, 90.000000, -8.865976
20.190000, 90.000000, -8.868227
20.200000, 90.000000, -8.868680
20.210000, 90.000000, -8.866755
20.219000, 90.000000, -8.869990
20.229000, 90.000000, -8.876215
20.240000, 90.000000, -8.879395
20.250000, 90.000000, -8.881301
20.260000, 90.000000, -8.883197
20.270000, 90.000000, -8.886131
20.280000, 90.000000, -8.887807
20.289000, 90.000000, -8.889405
20.300000, 90.000000, -8.892821
20.309000, 90.000000, -8.896173
20.319000, 90.000000, -8.899169
20.329000, 90.000000, -8.901907
20.340000, 90.000000, -8.900763
20.349000, 90.000000, -8.899956
20.360000, 90.000000, -8.902303
20.369000, 90.000000, -8.904949
20.379000, 90.000000, -8.905670
20.389000, 90.000000, -8.906691
20.399000, 90.000000, -8.905946
20.409000, 90.000000, -8.907624
20.419000, 90.000000, -8.910501
20.430000, 90.000000, -8.911906
20.439000, 90.000000, -8.912309
20.449000, 90.000000, -8.916368
20.459000, 90.000000, -8.919003
20.469000, 90.000000, -8.920723
20.479000, 90.000000, -8.923836
20.489000, 90.000000, -8.927893
20.500000, 90.000000, -8.927247
20.509000, 90.000000, -8.926207
20.519000, 90.000000, -8.927042
20.529000, 90.000000, -8.930233
20.539000, 90.000000, -8.930354
20.549000, 90.000000, -8.926886
20.559000, 90.000000, -8.927929
20.569000, 90.000000, -8.932625
20.580000, 90.000000, -8.933670
20.590000, 90.000000, -8.936552
20.599000, 90.000000, -8.936626
20.609000, 90.000000, -8.937129
20.619000, 90.000000, -8.940413
20.629000, 90.000000, -8.942881
20.639000, 90.000000, -8.945661
20.649000, 90.000000, -8.944441
20.659000, 90.000000, -8.944675
20.669000, 90.000000, -8.948887
20.679000, 90.000000, -8.952952
20.689000, 90.000000, -8.953657
20.699000, 90.000000, -8.953197
20.709000, 90.000000, -8.958835
20.719000, 90.000000, -8.963922
20.729000, 90.000000, -8.964747
20.739000, 90.000000, -8.967551
20.749000, 90.000000, -8.971545
20.759000, 90.000000, -8.972136
20.769000, 90.000000, -8.971472
20.779000, 90.000000, -8.976863
20.789000, 90.000000, -8.983380
20.799000, 90.000000, -8.985024
20.809000, 90.000000, -8.987290
20.819000, 90.000000, -8.988851
20.829000, 90.000000, -8.991165
20.839000, 90.000000, -8.989523
20.849000, 90.000000, -8.988079
20.859000, 90.000000, -8.990584
20.869000, 90.000000, -8.993625
20.879000, 90.000000, -8.994159
20.889000, 90.000000, -8.995534
20.899000, 90.000000, -8.996818
20.909000, 90.000000, -8.996359
20.919000, 90.000000, -8.998683
20.929000, 90.000000, -8.999749
20.940000, 90.000000, -9.000243
20.949000, 90.000000, -9.003201
20.960000, 90.000000, -9.004441
20.969000, 90.000000, -9.006061
20.979000, 90.000000, -9.008853
20.989000, 90.000000, -9.006650
20.999000, 90.000000, -9.005616
21.009000, 90.000000, -9.010316
21.019000, 90.000000, -9.010499
21.029000, 90.000000, -9.013110
21.039000, 90.000000, -9.014100
21.049000, 90.000000, -9.015500
21.059000, 90.000000, -9.013599
21.069000, 90.000000, -9.010520
21.079000, 90.000000, -9.012741
21.089000, 90.000000, -9.015610
21.099000, 90.000000, -9.015737
21.109000, 90.000000, -9.016723
21.119000, 90.000000, -9.018418
21.129000, 90.000000, -9.017107
21.139000, 90.000000, -9.018048
21.149000, 90.000000, -9.020532
21.159000, 90.000000, -9.024260
21.169000, 90.000000, -9.028437
21.179000, 90.000000, -9.028963
21.189000, 90.000000, -9.029664
21.199000, 90.000000, -9.033477
21.209000, 90.000000, -9.038830
21.219000, 90.000000, -9.043865
21.229000, 90.000000, -9.048395
21.239000, 90.000000, -9.050455
21.249000, 90.000000, -9.053379
21.259000, 90.000000, -9.058028
21.269000, 90.000000, -9.060910
21.279000, 90.000000, -9.063504
21.289000, 90.000000, -9.068141
21.299000, 90.000000, -9.071077
21.309000, 90.000000, -9.070726
21.319000, 90.000000, -9.071300
21.329000, 90.000000, -9.071638
21.339000, 90.000000, -9.074425
21.349000, 90.000000, -9.077995
21.359000, 90.000000, -9.079011
21.369000, 90.000000, -9.081923
21.379000, 90.000000, -9.084248
21.389000, 90.000000, -9.086447
21.399000, 90.000000, -9.086548
21.409000, 90.000000, -9.088109
21.419000, 90.000000, -9.091351
21.429000, 90.000000, -9.093938
21.439000, 90.000000, -9.095896
21.449000, 90.000000, -9.098276
21.459000, 90.000000, -9.102013
21.469000, 90.000000, -9.106336
21.479000, 90.000000, -9.110641
21.489000, 90.000000, -9.112142
21.499000, 90.000000, -9.112090
21.509000, 90.000000, -9.114968
21.519000, 90.000000, -9.118511
21.529000, 90.000000, -9.121675
21.539000, 90.000000, -9.126950
21.549000, 90.000000, -9.128448
21.559000, 90.000000, -9.128967
21.569000, 90.000000, -9.133141
21.579000, 90.000000, -9.138741
21.589000, 90.000000, -9.138887
21.599000, 90.000000, -9.140293
21.609000, 90.000000, -9.143409
21.619000, 90.000000, -9.145512
21.629000, 90.000000, -9.143911
21.639000, 90.000000, -9.142937
21.648000, 90.000000, -9.146678
21.659000, 90.000000, -9.146826
21.669000, 90.000000, -9.147011
21.679000, 90.000000, -9.150464
21.688000, 90.000000, -9.151870
21.699000, 90.000000, -9.151216
21.709000, 90.000000, -9.154855
21.719000, 90.000000, -9.159524
21.728000, 90.000000, -9.161745
21.739000, 90.000000, -9.160698
21.748000, 90.000000, -9.159892
21.759000, 90.000000, -9.163469
21.768000, 90.000000, -9.163931
21.779000, 90.000000, -9.164173
21.789000, 90.000000, -9.168493
21.798000, 90.000000, -9.170123
21.809000, 90.000000, -9.168775
21.818000, 90.000000, -9.170677
21.828000, 90.000000, -9.174249
21.838000, 90.000000, -9.173875
21.848000, 90.000000, -9.175346
21.859000, 90.000000, -9.179963
21.868000, 90.000000, -9.183459
21.878000, 90.000000, -9.186421
21.888000, 90.000000, -9.189575
21.898000, 90.000000, -9.193178
21.908000, 90.000000, -9.195864
21.918000, 90.000000, -9.198874
21.928000, 90.000000, -9.201046
21.939000, 90.000000, -9.202425
21.948000, 90.000000, -9.202333
21.958000, 90.000000, -9.206683
21.968000, 90.000000, -9.209638
21.978000, 90.000000, -9.209908
21.988000, 90.000000, -9.210141
21.998000, 90.000000, -9.214171
22.008000, 90.000000, -9.215503
22.018000, 90.000000, -9.217176
22.028000, 90.000000, -9.216669
22.038000, 90.000000, -9.215314
22.048000, 90.000000, -9.214924
22.058000, 90.000000, -9.215538
22.068000, 90.000000, -9.216515
22.078000, 90.000000, -9.218428
22.088000, 90.000000, -9.221945
22.098000, 90.000000, -9.224758
22.108000, 90.000000, -9.224071
22.118000, 90.000000, -9.223752
22.128000, 90.000000, -9.226746
22.138000, 90.000000, -9.227500
22.148000, 90.000000, -9.228549
22.158000, 90.000000, -9.228690
22.168000, 90.000000, -9.230003
22.179000, 90.000000, -9.230273
22.188000, 90.000000, -9.231747
22.198000, 90.000000, -9.233831
22.208000, 90.000000, -9.236299
22.218000, 90.000000, -9.236465
22.228000, 90.000000, -9.237774
22.238000, 90.000000, -9.241759
22.248000, 90.000000, -9.243556
22.258000, 90.000000, -9.245063
22.268000, 90.000000, -9.246485
22.278000, 90.000000, -9.248647
22.288000, 90.000000, -9.248563
22.298000, 90.000000, -9.250882
22.308000, 90.000000, -9.253384
22.318000, 90.000000, -9.255996
22.328000, 90.000000, -9.252580
22.338000, 90.000000, -9.250403
22.348000, 90.000000, -9.250462
22.358000, 90.000000, -9.252731
22.368000, 90.000000, -9.255624
22.378000, 90.000000, -9.258737
22.388000, 90.000000, -9.260823
22.398000, 90.000000, -9.263814
22.408000, 90.000000, -9.265895
22.418000, 90.000000, -9.271179
22.428000, 90.000000, -9.270778
22.438000, 90.000000, -9.272742
22.448000, 90.000000, -9.276434
22.458000, 90.000000, -9.278238
22.468000, 90.000000, -9.280027
22.478000, 90.000000, -9.282343
22.488000, 90.000000, -9.285225
22.498000, 90.000000, -9.283248
22.508000, 90.000000, -9.281801
22.518000, 90.000000, -9.285210
22.528000, 90.000000, -9.285797
22.538000, 90.000000, -9.283905
22.548000, 90.000000, -9.282823
22.558000, 90.000000, -9.284797
22.568000, 90.000000, -9.285891
22.578000, 90.000000, -9.288983
22.588000, 90.000000, -9.291533
22.598000, 90.000000, -9.292523
22.608000, 90.000000, -9.291814
22.618000, 90.000000, -9.294716
22.628000, 90.000000, -9.297913
22.638000, 90.000000, -9.297225
22.648000, 90.000000, -9.299689
22.659000, 90.000000, -9.305577
22.668000, 90.000000, -9.308408
22.678000, 90.000000, -9.307964
22.688000, 90.000000, -9.309291
22.698000, 90.000000, -9.311641
22.708000, 90.000000, -9.312793
22.718000, 90.000000, -9.315150
22.728000, 90.000000, -9.317348
22.738000, 90.000000, -9.316572
22.748000, 90.000000, -9.319436
22.758000, 90.000000, -9.320481
22.768000, 90.000000, -9.318635
22.778000, 90.000000, -9.320636
22.788000, 90.000000, -9.325398
22.798000, 90.000000, -9.326480
22.808000, 90.000000, -9.326954
22.818000, 90.000000, -9.330996
22.828000, 90.000000, -9.332861
22.838000, 90.000000, -9.335606
22.848000, 90.000000, -9.337314
22.858000, 90.000000, -9.337779
22.868000, 90.000000, -9.339729
22.878000, 90.000000, -9.342701
22.888000, 90.000000, -9.345504
22.898000, 90.000000, -9.349528
22.908000, 90.000000, -9.350863
22.918000, 90.000000, -9.353813
22.928000, 90.000000, -9.352339
22.938000, 90.000000, -9.354485
22.948000, 90.000000, -9.356879
22.958000, 90.000000, -9.360085
22.968000, 90.000000, -9.363864
22.978000, 90.000000, -9.364977
22.988000, 90.000000, -9.368036
22.998000, 90.000000, -9.371427
23.008000, 90.000000, -9.371865
23.018000, 90.000000, -9.372356
23.028000, 90.000000, -9.376448
23.038000, 90.000000, -9.379107
23.048000, 90.000000, -9.379018
23.058000, 90.000000, -9.380472
23.068000, 90.000000, -9.379070
23.078000, 90.000000, -9.380103
23.088000, 90.000000, -9.381504
23.098000, 90.000000, -9.380369
23.108000, 90.000000, -9.381256
23.118000, 90.000000, -9.383901
23.128000, 90.000000, -9.387441
23.137000, 90.000000, -9.390949
23.148000, 90.000000, -9.390556
23.157000, 90.000000, -9.392736
23.167000, 90.000000, -9.395173
23.177000, 90.000000, -9.398023
23.187000, 90.000000, -9.397634
23.197000, 90.000000, -9.398307
23.208000, 90.000000, -9.400351
23.217000, 90.000000, -9.400267
23.227000, 90.000000, -9.402887
23.237000, 90.000000, -9.407604
23.247000, 90.000000, -9.407215
23.257000, 90.000000, -9.405417
23.267000, 90.000000, -9.406399
23.277000, 90.000000, -9.407681
23.287000, 90.000000, -9.407243
23.297000, 90.000000, -9.410398
23.307000, 90.000000, -9.414605
23.317000, 90.000000, -9.417583
23.327000, 90.000000, -9.421763
23.337000, 90.000000, -9.421207
23.347000, 90.000000, -9.421356
23.357000, 90.000000, -9.424500
23.367000, 90.000000, -9.428476
23.378000, 90.000000, -9.430708
23.387000, 90.000000, -9.432417
23.397000, 90.000000, -9.433711
23.407000, 90.000000, -9.436393
23.417000, 90.000000, -9.436294
23.427000, 90.000000, -9.436480
23.437000, 90.000000, -9.439635
23.447000, 90.000000, -9.440702
23.457000, 90.000000, -9.443502
23.467000, 90.000000, -9.447520
23.477000, 90.000000, -9.448997
23.487000, 90.000000, -9.451679
23.497000, 90.000000, -9.452127
23.507000, 90.000000, -9.451372
23.517000, 90.000000, -9.452267
23.527000, 90.000000, -9.457334
23.537000, 90.000000, -9.463872
23.547000, 90.000000, -9.467158
23.557000, 90.000000, -9.466562
23.567000, 90.000000, -9.468183
23.578000, 90.000000, -9.470940
23.587000, 90.000000, -9.472636
23.597000, 90.000000, -9.474315
23.607000, 90.000000, -9.475376
23.617000, 90.000000, -9.475017
23.627000, 90.000000, -9.475539
23.637000, 90.000000, -9.476844
23.647000, 90.000000, -9.479524
23.657000, 90.000000, -9.483589
23.667000, 90.000000, -9.488211
23.677000, 90.000000, -9.490461
23.687000, 90.000000, -9.492744
23.697000, 90.000000, -9.494020
23.707000, 90.000000, -9.494572
23.717000, 90.000000, -9.494186
23.727000, 90.000000, -9.497169
23.737000, 90.000000, -9.501557
23.747000, 90.000000, -9.501725
23.757000, 90.000000, -9.501803
23.767000, 90.000000, -9.505164
23.777000, 90.000000, -9.506410
23.787000, 90.000000, -9.508170
23.797000, 90.000000, -9.510084
23.807000, 90.000000, -9.511469
23.817000, 90.000000, -9.513617
23.828000, 90.000000, -9.517758
23.837000, 90.000000, -9.519700
23.847000, 90.000000, -9.519592
23.857000, 90.000000, -9.520296
23.867000, 90.000000, -9.522508
23.877000, 90.000000, -9.523166
23.887000, 90.000000, -9.525765
23.897000, 90.000000, -9.525605
23.907000, 90.000000, -9.525452
23.917000, 90.000000, -9.526030
23.927000, 90.000000, -9.526913
23.937000, 90.000000, -9.528221
23.947000, 90.000000, -9.530887
23.957000, 90.000000, -9.534338
23.967000, 90.000000, -9.537454
23.977000, 90.000000, -9.539038
23.987000, 90.000000, -9.540113
23.997000, 90.000000, -9.540195
24.007000, 90.000000, -9.540413
24.017000, 90.000000, -9.543400
24.027000, 90.000000, -9.546430
24.037000, 90.000000, -9.549845
24.047000, 90.000000, -9.551251
24.057000, 90.000000, -9.554112
24.067000, 90.000000, -9.553202
24.077000, 90.000000, -9.555395
24.087000, 90.000000, -9.556576
24.097000, 90.000000, -9.559992
24.107000, 90.000000, -9.565459
24.117000, 90.000000, -9.566311
24.127000, 90.000000, -9.569519
24.137000, 90.000000, -9.576331
24.147000, 90.000000, -9.577425
24.157000, 90.000000, -9.578978
24.167000, 90.000000, -9.581854
24.177000, 90.000000, -9.582763
24.187000, 90.000000, -9.583585
24.197000, 90.000000, -9.586738
24.207000, 90.000000, -9.589360
24.217000, 90.000000, -9.591788
24.227000, 90.000000, -9.592891
24.237000, 90.000000, -9.595433
24.247000, 90.000000, -9.596263
24.257000, 90.000000, -9.598740
24.267000, 90.000000, -9.602431
24.277000, 90.000000, -9.604964
24.287000, 90.000000, -9.606039
24.297000, 90.000000, -9.609537
24.307000, 90.000000, -9.610968
24.317000, 90.000000, -9.612751
24.327000, 90.000000, -9.616071
24.337000, 90.000000, -9.614352
24.347000, 90.000000, -9.615418
24.357000, 90.000000, -9.619495
24.367000, 90.000000, -9.623168
24.377000, 90.000000, -9.623204
24.387000, 90.000000, -9.626818
24.397000, 90.000000, -9.627853
24.407000, 90.000000, -9.630196
24.417000, 90.000000, -9.629836
24.427000, 90.000000, -9.630630
24.436000, 90.000000, -9.634672
24.447000, 90.000000, -9.636033
24.457000, 90.000000, -9.638230
24.467000, 90.000000, -9.640459
24.476000, 90.000000, -9.643209
24.487000, 90.000000, -9.646130
24.497000, 90.000000, -9.649893
24.506000, 90.000000, -9.654254
24.516000, 90.000000, -9.655107
24.527000, 90.000000, -9.654208
24.537000, 90.000000, -9.653053
24.546000, 90.000000, -9.655972
24.556000, 90.000000, -9.659128
24.566000, 90.000000, -9.660617
24.576000, 90.000000, -9.659435
24.586000, 90.000000, -9.658752
24.596000, 90.000000, -9.662189
24.606000, 90.000000, -9.662686
24.617000, 90.000000, -9.663221
24.626000, 90.000000, -9.663733
24.636000, 90.000000, -9.660719
24.646000, 90.000000, -9.660879
24.656000, 90.000000, -9.663722
24.666000, 90.000000, -9.664995
24.676000, 90.000000, -9.665608
24.687000, 90.000000, -9.664657
24.696000, 90.000000, -9.668118
24.706000, 90.000000, -9.667657
24.716000, 90.000000, -9.669826
24.726000, 90.000000, -9.672185
24.736000, 90.000000, -9.673800
24.746000, 90.000000, -9.674255
24.756000, 90.000000, -9.676745
24.766000, 90.000000, -9.679934
24.776000, 90.000000, -9.680910
24.786000, 90.000000, -9.681429
24.796000, 90.000000, -9.685233
24.806000, 90.000000, -9.688201
24.816000, 90.000000, -9.690012
24.826000, 90.000000, -9.689033
24.836000, 90.000000, -9.689433
24.846000, 90.000000, -9.690538
24.856000, 90.000000, -9.695993
24.866000, 90.000000, -9.697262
24.876000, 90.000000, -9.697654
24.886000, 90.000000, -9.700561
24.896000, 90.000000, -9.705518
24.906000, 90.000000, -9.707654
24.916000, 90.000000, -9.709125
24.926000, 90.000000, -9.712008
24.936000, 90.000000, -9.713391
24.946000, 90.000000, -9.714564
24.956000, 90.000000, -9.717228
24.966000, 90.000000, -9.720413
24.976000, 90.000000, -9.718474
24.987000, 90.000000, -9.716671
24.996000, 90.000000, -9.718472
25.006000, 90.000000, -9.721242
25.016000, 90.000000, -9.719271
25.026000, 90.000000, -9.720933
25.036000, 90.000000, -9.724254
25.046000, 90.000000, -9.727820
25.056000, 90.000000, -9.733600
25.066000, 90.000000, -9.741401
25.076000, 90.000000, -9.747075
25.086000, 90.000000, -9.752331
25.096000, 90.000000, -9.757316
25.106000, 90.000000, -9.761723
25.116000, 90.000000, -9.767419
25.126000, 90.000000, -9.771276
25.136000, 90.000000, -9.775638
25.146000, 90.000000, -9.780754
25.156000, 90.000000, -9.784225
25.166000, 90.000000, -9.784145
25.176000, 90.000000, -9.781600
25.186000, 90.000000, -9.779405
25.196000, 90.000000, -9.780794
25.207000, 90.000000, -9.784101
25.216000, 90.000000, -9.786342
25.226000, 90.000000, -9.787437
25.236000, 90.000000, -9.786966
25.246000, 90.000000, -9.790724
25.256000, 90.000000, -9.792227
25.266000, 90.000000, -9.794937
25.276000, 90.000000, -9.797893
25.286000, 90.000000, -9.801974
25.296000, 90.000000, -9.805212
25.306000, 90.000000, -9.805740
25.316000, 90.000000, -9.807852
25.326000, 90.000000, -9.813529
25.336000, 90.000000, -9.814926
25.346000, 90.000000, -9.819330
25.356000, 90.000000, -9.818451
25.366000, 90.000000, -9.818891
25.376000, 90.000000, -9.823262
25.386000, 90.000000, -9.826631
25.396000, 90.000000, -9.826951
25.406000, 90.000000, -9.826583
25.416000, 90.000000, -9.830092
25.427000, 90.000000, -9.834836
25.436000, 90.000000, -9.835711
25.446000, 90.000000, -9.834415
25.456000, 90.000000, -9.832411
25.466000, 90.000000, -9.832258
25.476000, 90.000000, -9.834208
25.486000, 90.000000, -9.839217
25.496000, 90.000000, -9.841436
25.506000, 90.000000, -9.840623
25.516000, 90.000000, -9.838515
25.526000, 90.000000, -9.837346
25.536000, 90.000000, -9.836344
25.546000, 90.000000, -9.836494
25.556000, 90.000000, -9.839493
25.566000, 90.000000, -9.836318
25.576000, 90.000000, -9.834972
25.586000, 90.000000, -9.836326
25.596000, 90.000000, -9.834737
25.606000, 90.000000, -9.835722
25.616000, 90.000000, -9.841311
25.626000, 90.000000, -9.844488
25.636000, 90.000000, -9.845469
25.646000, 90.000000, -9.846086
25.656000, 90.000000, -9.847133
25.666000, 90.000000, -9.847235
25.676000, 90.000000, -9.851295
25.686000, 90.000000, -9.853503
25.696000, 90.000000, -9.854967
25.706000, 90.000000, -9.854454
25.716000, 90.000000, -9.853779
25.726000, 90.000000, -9.852752
25.736000, 90.000000, -9.854408
25.746000, 90.000000, -9.858275
25.756000, 90.000000, -9.860063
25.766000, 90.000000, -9.862808
25.776000, 90.000000, -9.865924
25.786000, 90.000000, -9.865461
25.796000, 90.000000, -9.866061
25.806000, 90.000000, -9.870162
25.816000, 90.000000, -9.871530
25.826000, 90.000000, -9.874082
25.836000, 90.000000, -9.876904
25.845000, 90.000000, -9.878799
25.856000, 90.000000, -9.881998
25.866000, 90.000000, -9.887025
25.876000, 90.000000, -9.891575
25.886000, 90.000000, -9.893927
25.895000, 90.000000, -9.895285
25.905000, 90.000000, -9.894003
25.916000, 90.000000, -9.895089
25.925000, 90.000000, -9.899263
25.935000, 90.000000, -9.903610
25.945000, 90.000000, -9.902322
25.955000, 90.000000, -9.906494
25.966000, 90.000000, -9.911815
25.976000, 90.000000, -9.911069
25.985000, 90.000000, -9.909344
25.995000, 90.000000, -9.910037
26.005000, 90.000000, -9.908967
26.016000, 90.000000, -9.910024
26.025000, 90.000000, -9.912854
26.035000, 90.000000, -9.915351
26.045000, 90.000000, -9.919172
26.055000, 90.000000, -9.921442
26.065000, 90.000000, -9.922022
26.076000, 90.000000, -9.923742
26.085000, 90.000000, -9.924991
26.096000, 90.000000, -9.927683
26.105000, 90.000000, -9.929706
26.115000, 90.000000, -9.931046
26.125000, 90.000000, -9.929351
26.135000, 90.000000, -9.928101
26.146000, 90.000000, -9.932348
26.156000, 90.000000, -9.934959
26.165000, 90.000000, -9.940008
26.175000, 90.000000, -9.946713
26.185000, 90.000000, -9.954456
26.196000, 90.000000, -9.958649
26.205000, 90.000000, -9.962098
26.215000, 90.000000, -9.965217
26.225000, 90.000000, -9.966184
26.236000, 90.000000, -9.968746
26.245000, 90.000000, -9.973390
26.255000, 90.000000, -9.976516
26.266000, 90.000000, -9.978511
26.275000, 90.000000, -9.979884
26.285000, 90.000000, -9.982199
26.295000, 90.000000, -9.985142
26.305000, 90.000000, -9.986782
26.315000, 90.000000, -9.988197
26.325000, 90.000000, -9.988103
26.335000, 90.000000, -9.991067
26.345000, 90.000000, -9.996687
26.355000, 90.000000, -9.999056
26.365000, 90.000000, -10.003877
26.375000, 90.000000, -10.010378
26.385000, 90.000000, -10.011798
26.395000, 90.000000, -10.012400
26.405000, 90.000000, -10.013411
26.415000, 90.000000, -10.014763
26.425000, 90.000000, -10.014203
26.435000, 90.000000, -10.016700
26.445000, 90.000000, -10.019563
26.455000, 90.000000, -10.022152
26.466000, 90.000000, -10.023181
26.475000, 90.000000, -10.025285
26.485000, 90.000000, -10.027959
26.495000, 90.000000, -10.034162
26.505000, 90.000000, -10.037735
26.516000, 90.000000, -10.038288
26.525000, 90.000000, -10.039959
26.535000, 90.000000, -10.041643
26.545000, 90.000000, -10.042484
26.555000, 90.000000, -10.044229
26.565000, 90.000000, -10.047103
26.575000, 90.000000, -10.044814
26.585000, 90.000000, -10.042994
26.595000, 90.000000, -10.046122
26.605000, 90.000000, -10.047214
26.615000, 90.000000, -10.050307
26.625000, 90.000000, -10.054353
26.635000, 90.000000, -10.055652
26.645000, 90.000000, -10.055867
26.655000, 90.000000, -10.057479
26.665000, 90.000000, -10.057197
26.675000, 90.000000, -10.057367
26.686000, 90.000000, -10.060208
26.695000, 90.000000, -10.062283
26.705000, 90.000000, -10.063416
26.715000, 90.000000, -10.064777
26.725000, 90.000000, -10.066485
26.735000, 90.000000, -10.064576
26.745000, 90.000000, -10.064544
26.755000, 90.000000, -10.067132
26.765000, 90.000000, -10.068237
26.775000, 90.000000, -10.068868
26.785000, 90.000000, -10.071980
26.795000, 90.000000, -10.070596
26.805000, 90.000000, -10.069477
26.815000, 90.000000, -10.075032
26.825000, 90.000000, -10.077594
26.835000, 90.000000, -10.077411
26.845000, 90.000000, -10.079591
26.855000, 90.000000, -10.082660
26.865000, 90.000000, -10.082554
26.875000, 90.000000, -10.085068
26.885000, 90.000000, -10.088683
26.895000, 90.000000, -10.088882
26.905000, 90.000000, -10.094501
26.915000, 90.000000, -10.098999
26.925000, 90.000000, -10.097688
26.935000, 90.000000, -10.099422
26.945000, 90.000000, -10.104465
26.955000, 90.000000, -10.102837
26.965000, 90.000000, -10.105846
26.975000, 90.000000, -10.108730
26.985000, 90.000000, -10.111009
26.995000, 90.000000, -10.114027
27.005000, 90.000000, -10.116349
27.015000, 90.000000, -10.117122
27.025000, 90.000000, -10.115048
27.035000, 90.000000, -10.116937
27.045000, 90.000000, -10.118583
27.055000, 90.000000, -10.122106
27.065000, 90.000000, -10.124660
27.075000, 90.000000, -10.125050
27.085000, 90.000000, -10.122810
27.095000, 90.000000, -10.117993
27.105000, 90.000000, -10.105747
27.115000, 90.000000, -10.081156
27.125000, 90.000000, -10.036329
27.135000, 90.000000, -9.966885
27.145000, 90.000000, -9.869540
27.155000, 90.000000, -9.743858
27.165000, 90.000000, -9.590111
27.175000, 90.000000, -9.409345
27.184000, 90.000000, -9.204070
27.195000, 90.000000, -8.977260
27.205000, 90.000000, -8.726304
27.215000, 90.000000, -8.448353
27.225000, 90.000000, -8.143981
27.235000, 90.000000, -7.813240
27.245000, 90.000000, -7.453407
27.255000, 90.000000, -7.059252
27.265000, 90.000000, -6.632039
27.275000, 90.000000, -6.184087
27.284000, 90.000000, -5.728473
27.295000, 90.000000, -5.266758
27.305000, 90.000000, -4.802228
27.315000, 90.000000, -4.342460
27.325000, 90.000000, -3.895644
27.335000, 90.000000, -3.461444
27.345000, 90.000000, -3.029987
27.355000, 90.000000, -2.601079
27.364000, 90.000000, -2.169409
27.375000, 90.000000, -1.737679
27.385000, 90.000000, -1.306093
27.394000, 90.000000, -0.878402
27.405000, 90.000000, -0.452889
27.415000, 90.000000, -0.030713
27.424000, 90.000000, 0.383904
27.435000, 90.000000, 0.791782
27.444000, 90.000000, 1.194205
27.454000, 90.000000, 1.592279
27.465000, 90.000000, 1.990596
27.474000, 90.000000, 2.384494
27.484000, 90.000000, 2.770425
27.494000, 90.000000, 3.153497
27.504000, 90.000000, 3.530602
27.515000, 90.000000, 3.900778
27.524000, 90.000000, 4.266396
27.534000, 90.000000, 4.628519
27.545000, 90.000000, 4.988199
27.554000, 90.000000, 5.343950
27.564000, 90.000000, 5.695055
27.574000, 90.000000, 6.042873
27.584000, 90.000000, 6.385716
27.594000, 90.000000, 6.727774
27.604000, 90.000000, 7.068407
27.614000, 90.000000, 7.406414
27.624000, 90.000000, 7.745980
27.634000, 90.000000, 8.086240
27.644000, 90.000000, 8.425091
27.654000, 90.000000, 8.760513
27.664000, 90.000000, 9.093808
27.674000, 90.000000, 9.426220
27.684000, 90.000000, 9.759213
27.694000, 90.000000, 10.092581
27.704000, 90.000000, 10.421929
