Tempo(ms), Tensão da Bateria(V) , Tensão do Jack
278500, 7.423516, 0.000000
278600, 7.423516, 0.000000
278700, 7.423516, 0.000000
278800, 7.423516, 0.000000
278900, 7.423516, 0.000000
279000, 7.423516, 0.000000
279100, 7.428352, 0.000000
279200, 7.423516, 0.000000
279300, 7.423516, 0.000000
279400, 7.428352, 0.000000
279500, 7.423516, 0.000000
279600, 7.438022, 0.000000
279700, 7.438022, 0.000000
279800, 7.438022, 0.000000
279900, 7.438022, 0.000000
280000, 7.438022, 0.000000
280100, 7.428352, 0.000000
280200, 7.428352, 0.000000
280300, 7.428352, 0.000000
280400, 7.423516, 0.000000
280500, 7.428352, 0.000000
280600, 7.423516, 0.000000
280700, 7.428352, 0.000000
280800, 7.428352, 0.000000
280900, 7.423516, 0.000000
281000, 7.423516, 0.000000
281100, 7.423516, 0.000000
281200, 7.428352, 0.000000
281300, 7.423516, 0.000000
281400, 7.423516, 0.000000
281500, 7.438022, 0.000000
281600, 7.438022, 0.000000
281700, 7.433187, 0.000000
281800, 7.457363, 0.000000
281900, 7.438022, 0.000000
282000, 7.438022, 0.000000
282100, 7.428352, 0.000000
282200, 7.428352, 0.000000
282300, 7.423516, 0.000000
282400, 7.423516, 0.000000
282500, 7.423516, 0.000000
282600, 7.423516, 0.000000
282700, 7.428352, 0.000000
282800, 7.428352, 0.000000
282900, 7.423516, 0.000000
283000, 7.423516, 0.000000
283100, 7.428352, 0.000000
283200, 7.428352, 0.000000
283300, 7.423516, 0.000000
283400, 7.423516, 0.000000
283500, 7.438022, 0.000000
283600, 7.438022, 0.000000
283700, 7.438022, 0.000000
283800, 7.442857, 0.000000
283900, 7.438022, 0.000000
284000, 7.438022, 0.000000
284100, 7.423516, 0.000000
284200, 7.423516, 0.000000
284300, 7.428352, 0.000000
284400, 7.428352, 0.000000
284500, 7.428352, 0.000000
284600, 7.423516, 0.000000
284700, 7.428352, 0.000000
284800, 7.423516, 0.000000
284900, 7.428352, 0.000000
285000, 7.423516, 0.000000
285100, 7.423516, 0.000000
285200, 7.423516, 0.000000
285300, 7.428352, 0.000000
285400, 7.423516, 0.000000
285500, 7.438022, 0.000000
285600, 7.438022, 0.000000
285700, 7.438022, 0.000000
285800, 7.438022, 0.000000
285900, 7.438022, 0.000000
286000, 7.428352, 0.000000
286100, 7.433187, 0.000000
286200, 7.423516, 0.000000
286300, 7.423516, 0.000000
286400, 7.423516, 0.000000
286500, 7.423516, 0.000000
286600, 7.423516, 0.000000
286700, 7.428352, 0.000000
286800, 7.423516, 0.000000
286900, 7.423516, 0.000000
287000, 7.423516, 0.000000
287100, 7.423516, 0.000000
287200, 7.428352, 0.000000
287300, 7.423516, 0.000000
287400, 7.423516, 0.000000
287500, 7.433187, 0.000000
287600, 7.438022, 0.000000
287700, 7.438022, 0.000000
287800, 7.438022, 0.000000
287900, 7.438022, 0.000000
288000, 7.423516, 0.000000
288100, 7.423516, 0.000000
288200, 7.413846, 0.000000
288300, 7.423516, 0.000000
288400, 7.423516, 0.000000
288500, 7.428352, 0.000000
288600, 7.428352, 0.000000
288700, 7.423516, 0.000000
288800, 7.428352, 0.000000
288900, 7.428352, 0.000000
289000, 7.428352, 0.000000
289100, 7.423516, 0.000000
289200, 7.423516, 0.000000
289300, 7.423516, 0.000000
289400, 7.423516, 0.000000
289500, 7.438022, 0.000000
289600, 7.438022, 0.000000
289700, 7.438022, 0.000000
289800, 7.433187, 0.000000
289900, 7.438022, 0.000000
290000, 7.428352, 0.000000
290100, 7.423516, 0.000000
290200, 7.428352, 0.000000
290300, 7.423516, 0.000000
290400, 7.442857, 0.000000
290500, 7.423516, 0.000000
290600, 7.423516, 0.000000
290700, 7.428352, 0.000000
290800, 7.428352, 0.000000
290900, 7.423516, 0.000000
291000, 7.423516, 0.000000
291100, 7.428352, 0.000000
291200, 7.423516, 0.000000
291300, 7.423516, 0.000000
291400, 7.423516, 0.000000
291500, 7.438022, 0.000000
291600, 7.442857, 0.000000
291700, 7.438022, 0.000000
291800, 7.438022, 0.000000
291900, 7.438022, 0.000000
292000, 7.428352, 0.000000
292100, 7.423516, 0.000000
292200, 7.428352, 0.000000
292300, 7.423516, 0.000000
292400, 7.423516, 0.000000
292500, 7.423516, 0.000000
292600, 7.423516, 0.000000
292700, 7.423516, 0.000000
292800, 7.423516, 0.000000
292900, 7.423516, 0.000000
293000, 7.423516, 0.000000
293100, 7.423516, 0.000000
293200, 7.423516, 0.000000
293300, 7.423516, 0.000000
293400, 7.423516, 0.000000
293500, 7.433187, 0.000000
293600, 7.438022, 0.000000
293700, 7.438022, 0.000000
293800, 7.438022, 0.000000
293900, 7.438022, 0.000000
294000, 7.423516, 0.000000
294100, 7.423516, 0.000000
294200, 7.423516, 0.000000
294300, 7.428352, 0.000000
294400, 7.428352, 0.000000
294500, 7.423516, 0.000000
294600, 7.423516, 0.000000
294700, 7.428352, 0.000000
294800, 7.428352, 0.000000
294900, 7.423516, 0.000000
295000, 7.423516, 0.000000
295100, 7.418681, 0.000000
295200, 7.428352, 0.000000
295300, 7.423516, 0.000000
295400, 7.423516, 0.000000
295500, 7.438022, 0.000000
295600, 7.438022, 0.000000
295700, 7.438022, 0.000000
295800, 7.438022, 0.000000
295900, 7.438022, 0.000000
296000, 7.428352, 0.000000
296100, 7.428352, 0.000000
296200, 7.423516, 0.000000
296300, 7.428352, 0.000000
296400, 7.423516, 0.000000
296500, 7.423516, 0.000000
296600, 7.428352, 0.000000
296700, 7.423516, 0.000000
296800, 7.423516, 0.000000
296900, 7.428352, 0.000000
297000, 7.428352, 0.000000
297100, 7.423516, 0.000000
297200, 7.423516, 0.000000
297300, 7.423516, 0.000000
297400, 7.423516, 0.000000
297500, 7.438022, 0.000000
297600, 7.438022, 0.000000
297700, 7.438022, 0.000000
297800, 7.438022, 0.000000
297900, 7.438022, 0.000000
298000, 7.428352, 0.000000
298100, 7.423516, 0.000000
298200, 7.423516, 0.000000
298300, 7.428352, 0.000000
298400, 7.423516, 0.000000
298500, 7.428352, 0.000000
298600, 7.428352, 0.000000
298700, 7.423516, 0.000000
298800, 7.428352, 0.000000
298900, 7.423516, 0.000000
299000, 7.428352, 0.000000
299100, 7.423516, 0.000000
299200, 7.423516, 0.000000
299300, 7.423516, 0.000000
299400, 7.418681, 0.000000
299500, 7.438022, 0.000000
299600, 7.438022, 0.000000
299700, 7.438022, 0.000000
299800, 7.438022, 0.000000
299900, 7.433187, 0.000000
300000, 7.428352, 0.000000
300100, 7.423516, 0.000000
300200, 7.423516, 0.000000
300300, 7.423516, 0.000000
300400, 7.423516, 0.000000
300500, 7.428352, 0.000000
300600, 7.423516, 0.000000
300700, 7.423516, 0.000000
300800, 7.423516, 0.000000
300900, 7.423516, 0.000000
301000, 7.423516, 0.000000
301100, 7.423516, 0.000000
301200, 7.423516, 0.000000
301300, 7.428352, 0.000000
301400, 7.423516, 0.000000
301500, 7.438022, 0.000000
301600, 7.433187, 0.000000
301700, 7.438022, 0.000000
301800, 7.438022, 0.000000
301900, 7.438022, 0.000000
302000, 7.423516, 0.000000
302100, 7.428352, 0.000000
302200, 7.423516, 0.000000
302300, 7.418681, 0.000000
302400, 7.423516, 0.000000
302500, 7.413846, 0.000000
302600, 7.423516, 0.000000
302700, 7.413846, 0.000000
302800, 7.423516, 0.000000
302900, 7.423516, 0.000000
303000, 7.423516, 0.000000
303100, 7.423516, 0.000000
303200, 7.428352, 0.000000
303300, 7.423516, 0.000000
303400, 7.428352, 0.000000
303500, 7.438022, 0.000000
303600, 7.433187, 0.000000
303700, 7.438022, 0.000000
303800, 7.438022, 0.000000
303900, 7.438022, 0.000000
304000, 7.423516, 0.000000
304100, 7.423516, 0.000000
304200, 7.423516, 0.000000
304300, 7.418681, 0.000000
304400, 7.423516, 0.000000
304500, 7.423516, 0.000000
304600, 7.423516, 0.000000
304700, 7.423516, 0.000000
304800, 7.423516, 0.000000
304900, 7.423516, 0.000000
305000, 7.423516, 0.000000
305100, 7.423516, 0.000000
305200, 7.423516, 0.000000
305300, 7.418681, 0.000000
305400, 7.423516, 0.000000
305500, 7.438022, 0.000000
305600, 7.438022, 0.000000
305700, 7.438022, 0.000000
305800, 7.438022, 0.000000
305900, 7.433187, 0.000000
306000, 7.423516, 0.000000
306100, 7.423516, 0.000000
306200, 7.423516, 0.000000
306300, 7.423516, 0.000000
306400, 7.423516, 0.000000
306500, 7.423516, 0.000000
306600, 7.423516, 0.000000
306700, 7.423516, 0.000000
306800, 7.428352, 0.000000
306900, 7.423516, 0.000000
307000, 7.423516, 0.000000
307100, 7.428352, 0.000000
307200, 7.423516, 0.000000
307300, 7.423516, 0.000000
307400, 7.423516, 0.000000
307500, 7.438022, 0.000000
307600, 7.438022, 0.000000
307700, 7.438022, 0.000000
307800, 7.438022, 0.000000
307900, 7.438022, 0.000000
308000, 7.423516, 0.000000
308100, 7.423516, 0.000000
308200, 7.423516, 0.000000
308300, 7.423516, 0.000000
308400, 7.423516, 0.000000
308500, 7.423516, 0.000000
308600, 7.428352, 0.000000
308700, 7.423516, 0.000000
308800, 7.423516, 0.000000
308900, 7.423516, 0.000000
309000, 7.423516, 0.000000
309100, 7.423516, 0.000000
309200, 7.423516, 0.000000
309300, 7.413846, 0.000000
309400, 7.423516, 0.000000
309500, 7.438022, 0.000000
309600, 7.438022, 0.000000
309700, 7.433187, 0.000000
309800, 7.438022, 0.000000
309900, 7.438022, 0.000000
310000, 7.428352, 0.000000
310100, 7.423516, 0.000000
310200, 7.423516, 0.000000
310300, 7.428352, 0.000000
310400, 7.418681, 0.000000
310500, 7.423516, 0.000000
310600, 7.428352, 0.000000
310700, 7.423516, 0.000000
310800, 7.423516, 0.000000
310900, 7.423516, 0.000000
311000, 7.423516, 0.000000
311100, 7.423516, 0.000000
311200, 7.423516, 0.000000
311300, 7.423516, 0.000000
311400, 7.423516, 0.000000
311500, 7.438022, 0.000000
311600, 7.433187, 0.000000
311700, 7.438022, 0.000000
311800, 7.433187, 0.000000
311900, 7.438022, 0.000000
312000, 7.423516, 0.000000
312100, 7.423516, 0.000000
312200, 7.418681, 0.000000
312300, 7.428352, 0.000000
312400, 7.423516, 0.000000
312500, 7.423516, 0.000000
312600, 7.423516, 0.000000
312700, 7.423516, 0.000000
312800, 7.423516, 0.000000
312900, 7.418681, 0.000000
313000, 7.423516, 0.000000
313100, 7.423516, 0.000000
313200, 7.423516, 0.000000
313300, 7.423516, 0.000000
313400, 7.423516, 0.000000
313500, 7.438022, 0.000000
313600, 7.438022, 0.000000
313700, 7.438022, 0.000000
313800, 7.438022, 0.000000
313900, 7.438022, 0.000000
314000, 7.423516, 0.000000
314100, 7.423516, 0.000000
314200, 7.423516, 0.000000
314300, 7.423516, 0.000000
314400, 7.423516, 0.000000
314500, 7.423516, 0.000000
314600, 7.423516, 0.000000
314700, 7.423516, 0.000000
314800, 7.418681, 0.000000
314900, 7.423516, 0.000000
315000, 7.423516, 0.000000
315100, 7.423516, 0.000000
315200, 7.428352, 0.000000
315300, 7.423516, 0.000000
315400, 7.423516, 0.000000
315500, 7.438022, 0.000000
315600, 7.433187, 0.000000
315700, 7.438022, 0.000000
315800, 7.433187, 0.000000
315900, 7.438022, 0.000000
316000, 7.423516, 0.000000
316100, 7.423516, 0.000000
316200, 7.442857, 0.000000
316300, 7.423516, 0.000000
316400, 7.423516, 0.000000
316500, 7.423516, 0.000000
316600, 7.423516, 0.000000
316700, 7.423516, 0.000000
316800, 7.423516, 0.000000
316900, 7.423516, 0.000000
317000, 7.423516, 0.000000
317100, 7.428352, 0.000000
317200, 7.418681, 0.000000
317300, 7.423516, 0.000000
317400, 7.423516, 0.000000
317500, 7.438022, 0.000000
317600, 7.438022, 0.000000
317700, 7.438022, 0.000000
317800, 7.433187, 0.000000
317900, 7.438022, 0.000000
318000, 7.423516, 0.000000
318100, 7.423516, 0.000000
318200, 7.423516, 0.000000
318300, 7.423516, 0.000000
318400, 7.423516, 0.000000
318500, 7.423516, 0.000000
318600, 7.423516, 0.000000
318700, 7.423516, 0.000000
318800, 7.423516, 0.000000
318900, 7.428352, 0.000000
319000, 7.423516, 0.000000
319100, 7.423516, 0.000000
319200, 7.423516, 0.000000
319300, 7.423516, 0.000000
319400, 7.423516, 0.000000
319500, 7.438022, 0.000000
319600, 7.433187, 0.000000
319700, 7.438022, 0.000000
319800, 7.438022, 0.000000
319900, 7.438022, 0.000000
320000, 7.423516, 0.000000
320100, 7.423516, 0.000000
320200, 7.423516, 0.000000
320300, 7.423516, 0.000000
320400, 7.423516, 0.000000
320500, 7.423516, 0.000000
320600, 7.423516, 0.000000
320700, 7.428352, 0.000000
320800, 7.423516, 0.000000
320900, 7.423516, 0.000000
321000, 7.423516, 0.000000
321100, 7.423516, 0.000000
321200, 7.423516, 0.000000
321300, 7.423516, 0.000000
321400, 7.423516, 0.000000
321500, 7.438022, 0.000000
321600, 7.438022, 0.000000
321700, 7.438022, 0.000000
321800, 7.438022, 0.000000
321900, 7.438022, 0.000000
322000, 7.423516, 0.000000
322100, 7.423516, 0.000000
322200, 7.413846, 0.000000
322300, 7.423516, 0.000000
322400, 7.423516, 0.000000
322500, 7.423516, 0.000000
322600, 7.423516, 0.000000
322700, 7.423516, 0.000000
322800, 7.423516, 0.000000
322900, 7.423516, 0.000000
323000, 7.428352, 0.000000
323100, 7.423516, 0.000000
323200, 7.423516, 0.000000
323300, 7.423516, 0.000000
323400, 7.423516, 0.000000
323500, 7.433187, 0.000000
323600, 7.438022, 0.000000
323700, 7.433187, 0.000000
323800, 7.433187, 0.000000
323900, 7.433187, 0.000000
324000, 7.423516, 0.000000
324100, 7.418681, 0.000000
324200, 7.423516, 0.000000
324300, 7.423516, 0.000000
324400, 7.423516, 0.000000
324500, 7.423516, 0.000000
324600, 7.423516, 0.000000
324700, 7.423516, 0.000000
324800, 7.442857, 0.000000
324900, 7.423516, 0.000000
325000, 7.423516, 0.000000
325100, 7.423516, 0.000000
325200, 7.423516, 0.000000
325300, 7.423516, 0.000000
325400, 7.423516, 0.000000
325500, 7.433187, 0.000000
325600, 7.438022, 0.000000
325700, 7.433187, 0.000000
325800, 7.433187, 0.000000
325900, 7.433187, 0.000000
326000, 7.418681, 0.000000
326100, 7.418681, 0.000000
326200, 7.423516, 0.000000
326300, 7.423516, 0.000000
326400, 7.423516, 0.000000
326500, 7.423516, 0.000000
326600, 7.423516, 0.000000
326700, 7.423516, 0.000000
326800, 7.428352, 0.000000
326900, 7.423516, 0.000000
327000, 7.423516, 0.000000
327100, 7.423516, 0.000000
327200, 7.423516, 0.000000
327300, 7.428352, 0.000000
327400, 7.423516, 0.000000
327500, 7.438022, 0.000000
327600, 7.433187, 0.000000
327700, 7.438022, 0.000000
327800, 7.438022, 0.000000
327900, 7.438022, 0.000000
328000, 7.423516, 0.000000
328100, 7.423516, 0.000000
328200, 7.423516, 0.000000
328300, 7.423516, 0.000000
328400, 7.423516, 0.000000
328500, 7.423516, 0.000000
328600, 7.418681, 0.000000
328700, 7.423516, 0.000000
328800, 7.423516, 0.000000
328900, 7.423516, 0.000000
329000, 7.418681, 0.000000
329100, 7.438022, 0.000000
329200, 7.423516, 0.000000
329300, 7.423516, 0.000000
329400, 7.423516, 0.000000
329500, 7.438022, 0.000000
329600, 7.433187, 0.000000
329700, 7.438022, 0.000000
329800, 7.433187, 0.000000
329900, 7.438022, 0.000000
330000, 7.423516, 0.000000
330100, 7.423516, 0.000000
330200, 7.418681, 0.000000
330300, 7.423516, 0.000000
330400, 7.423516, 0.000000
330500, 7.418681, 0.000000
330600, 7.423516, 0.000000
330700, 7.423516, 0.000000
330800, 7.423516, 0.000000
330900, 7.423516, 0.000000
331000, 7.423516, 0.000000
331100, 7.423516, 0.000000
331200, 7.423516, 0.000000
331300, 7.423516, 0.000000
331400, 7.423516, 0.000000
331500, 7.433187, 0.000000
331600, 7.433187, 0.000000
331700, 7.438022, 0.000000
331800, 7.433187, 0.000000
331900, 7.438022, 0.000000
332000, 7.423516, 0.000000
332100, 7.423516, 0.000000
332200, 7.423516, 0.000000
332300, 7.423516, 0.000000
332400, 7.423516, 0.000000
332500, 7.423516, 0.000000
332600, 7.423516, 0.000000
332700, 7.423516, 0.000000
332800, 7.423516, 0.000000
332900, 7.428352, 0.000000
333000, 7.423516, 0.000000
333100, 7.423516, 0.000000
333200, 7.423516, 0.000000
333300, 7.423516, 0.000000
333400, 7.447692, 0.000000
333500, 7.438022, 0.000000
333600, 7.433187, 0.000000
333700, 7.433187, 0.000000
333800, 7.433187, 0.000000
333900, 7.428352, 0.000000
334000, 7.423516, 0.000000
334100, 7.423516, 0.000000
334200, 7.423516, 0.000000
334300, 7.423516, 0.000000
334400, 7.423516, 0.000000
334500, 7.423516, 0.000000
334600, 7.423516, 0.000000
334700, 7.423516, 0.000000
334800, 7.423516, 0.000000
334900, 7.423516, 0.000000
335000, 7.423516, 0.000000
335100, 7.423516, 0.000000
335200, 7.418681, 0.000000
335300, 7.418681, 0.000000
335400, 7.438022, 0.000000
335500, 7.438022, 0.000000
335600, 7.438022, 0.000000
335700, 7.433187, 0.000000
335800, 7.438022, 0.000000
335900, 7.438022, 0.000000
336000, 7.423516, 0.000000
336100, 7.428352, 0.000000
336200, 7.423516, 0.000000
336300, 7.423516, 0.000000
336400, 7.423516, 0.000000
336500, 7.423516, 0.000000
336600, 7.423516, 0.000000
336700, 7.423516, 0.000000
336800, 7.423516, 0.000000
336900, 7.423516, 0.000000
337000, 7.423516, 0.000000
337100, 7.423516, 0.000000
337200, 7.423516, 0.000000
337300, 7.423516, 0.000000
337400, 7.433187, 0.000000
337500, 7.438022, 0.000000
337600, 7.438022, 0.000000
337700, 7.442857, 0.000000
337800, 7.438022, 0.000000
337900, 7.423516, 0.000000
338000, 7.423516, 0.000000
338100, 7.423516, 0.000000
338200, 7.423516, 0.000000
338300, 7.423516, 0.000000
338400, 7.423516, 0.000000
338500, 7.423516, 0.000000
338600, 7.423516, 0.000000
338700, 7.423516, 0.000000
338800, 7.423516, 0.000000
338900, 7.418681, 0.000000
339000, 7.423516, 0.000000
339100, 7.428352, 0.000000
339200, 7.423516, 0.000000
339300, 7.423516, 0.000000
339400, 7.438022, 0.000000
339500, 7.438022, 0.000000
339600, 7.438022, 0.000000
339700, 7.438022, 0.000000
339800, 7.433187, 0.000000
339900, 7.423516, 0.000000
340000, 7.423516, 0.000000
340100, 7.423516, 0.000000
340200, 7.423516, 0.000000
340300, 7.418681, 0.000000
340400, 7.423516, 0.000000
340500, 7.423516, 0.000000
340600, 7.423516, 0.000000
340700, 7.423516, 0.000000
340800, 7.423516, 0.000000
340900, 7.423516, 0.000000
341000, 7.423516, 0.000000
341100, 7.423516, 0.000000
341200, 7.423516, 0.000000
341300, 7.423516, 0.000000
341400, 7.438022, 0.000000
341500, 7.433187, 0.000000
341600, 7.438022, 0.000000
341700, 7.438022, 0.000000
341800, 7.438022, 0.000000
341900, 7.423516, 0.000000
342000, 7.423516, 0.000000
342100, 7.418681, 0.000000
342200, 7.423516, 0.000000
342300, 7.423516, 0.000000
342400, 7.423516, 0.000000
342500, 7.423516, 0.000000
342600, 7.423516, 0.000000
342700, 7.423516, 0.000000
342800, 7.423516, 0.000000
342900, 7.423516, 0.000000
343000, 7.423516, 0.000000
343100, 7.423516, 0.000000
343200, 7.423516, 0.000000
343300, 7.423516, 0.000000
343400, 7.438022, 0.000000
343500, 7.433187, 0.000000
343600, 7.433187, 0.000000
343700, 7.433187, 0.000000
343800, 7.438022, 0.000000
343900, 7.423516, 0.000000
344000, 7.423516, 0.000000
344100, 7.423516, 0.000000
344200, 7.423516, 0.000000
344300, 7.423516, 0.000000
344400, 7.423516, 0.000000
344500, 7.423516, 0.000000
344600, 7.423516, 0.000000
344700, 7.423516, 0.000000
344800, 7.423516, 0.000000
344900, 7.418681, 0.000000
345000, 7.423516, 0.000000
345100, 7.423516, 0.000000
345200, 7.423516, 0.000000
345300, 7.423516, 0.000000
345400, 7.438022, 0.000000
345500, 7.433187, 0.000000
345600, 7.433187, 0.000000
345700, 7.433187, 0.000000
345800, 7.438022, 0.000000
345900, 7.423516, 0.000000
346000, 7.423516, 0.000000
346100, 7.418681, 0.000000
346200, 7.423516, 0.000000
346300, 7.423516, 0.000000
346400, 7.418681, 0.000000
346500, 7.423516, 0.000000
346600, 7.423516, 0.000000
346700, 7.418681, 0.000000
346800, 7.423516, 0.000000
346900, 7.423516, 0.000000
347000, 7.423516, 0.000000
347100, 7.423516, 0.000000
347200, 7.423516, 0.000000
347300, 7.423516, 0.000000
347400, 7.438022, 0.000000
347500, 7.438022, 0.000000
347600, 7.433187, 0.000000
347700, 7.438022, 0.000000
347800, 7.438022, 0.000000
347900, 7.423516, 0.000000
348000, 7.413846, 0.000000
348100, 7.428352, 0.000000
348200, 7.423516, 0.000000
348300, 7.418681, 0.000000
348400, 7.423516, 0.000000
348500, 7.423516, 0.000000
348600, 7.423516, 0.000000
348700, 7.423516, 0.000000
348800, 7.423516, 0.000000
348900, 7.423516, 0.000000
349000, 7.423516, 0.000000
349100, 7.423516, 0.000000
349200, 7.423516, 0.000000
349300, 7.423516, 0.000000
349400, 7.438022, 0.000000
349500, 7.428352, 0.000000
349600, 7.438022, 0.000000
349700, 7.438022, 0.000000
349800, 7.433187, 0.000000
349900, 7.423516, 0.000000
350000, 7.423516, 0.000000
350100, 7.423516, 0.000000
350200, 7.418681, 0.000000
350300, 7.423516, 0.000000
350400, 7.423516, 0.000000
350500, 7.418681, 0.000000
350600, 7.423516, 0.000000
350700, 7.418681, 0.000000
350800, 7.423516, 0.000000
350900, 7.423516, 0.000000
351000, 7.418681, 0.000000
351100, 7.418681, 0.000000
351200, 7.423516, 0.000000
351300, 7.423516, 0.000000
351400, 7.433187, 0.000000
351500, 7.438022, 0.000000
351600, 7.433187, 0.000000
351700, 7.433187, 0.000000
351800, 7.438022, 0.000000
351900, 7.423516, 0.000000
352000, 7.423516, 0.000000
352100, 7.423516, 0.000000
352200, 7.418681, 0.000000
352300, 7.418681, 0.000000
352400, 7.423516, 0.000000
352500, 7.423516, 0.000000
352600, 7.428352, 0.000000
352700, 7.423516, 0.000000
352800, 7.423516, 0.000000
352900, 7.423516, 0.000000
353000, 7.423516, 0.000000
353100, 7.423516, 0.000000
353200, 7.423516, 0.000000
353300, 7.423516, 0.000000
353400, 7.433187, 0.000000
353500, 7.433187, 0.000000
353600, 7.438022, 0.000000
353700, 7.438022, 0.000000
353800, 7.433187, 0.000000
353900, 7.423516, 0.000000
354000, 7.418681, 0.000000
354100, 7.423516, 0.000000
354200, 7.423516, 0.000000
354300, 7.418681, 0.000000
354400, 7.423516, 0.000000
354500, 7.423516, 0.000000
354600, 7.423516, 0.000000
354700, 7.418681, 0.000000
354800, 7.423516, 0.000000
354900, 7.442857, 0.000000
355000, 7.423516, 0.000000
355100, 7.423516, 0.000000
355200, 7.423516, 0.000000
355300, 7.418681, 0.000000
355400, 7.433187, 0.000000
355500, 7.433187, 0.000000
355600, 7.433187, 0.000000
355700, 7.438022, 0.000000
355800, 7.433187, 0.000000
355900, 7.423516, 0.000000
356000, 7.423516, 0.000000
356100, 7.423516, 0.000000
356200, 7.423516, 0.000000
356300, 7.423516, 0.000000
356400, 7.423516, 0.000000
356500, 7.428352, 0.000000
356600, 7.423516, 0.000000
356700, 7.423516, 0.000000
356800, 7.418681, 0.000000
356900, 7.413846, 0.000000
357000, 7.423516, 0.000000
357100, 7.418681, 0.000000
357200, 7.418681, 0.000000
357300, 7.418681, 0.000000
357400, 7.433187, 0.000000
357500, 7.433187, 0.000000
357600, 7.433187, 0.000000
357700, 7.433187, 0.000000
357800, 7.438022, 0.000000
357900, 7.423516, 0.000000
358000, 7.423516, 0.000000
358100, 7.423516, 0.000000
358200, 7.423516, 0.000000
358300, 7.423516, 0.000000
358400, 7.423516, 0.000000
358500, 7.423516, 0.000000
358600, 7.418681, 0.000000
358700, 7.423516, 0.000000
358800, 7.423516, 0.000000
358900, 7.423516, 0.000000
359000, 7.423516, 0.000000
359100, 7.423516, 0.000000
359200, 7.433187, 0.000000
359300, 7.423516, 0.000000
359400, 7.438022, 0.000000
359500, 7.438022, 0.000000
359600, 7.433187, 0.000000
359700, 7.438022, 0.000000
359800, 7.433187, 0.000000
359900, 7.423516, 0.000000
360000, 7.418681, 0.000000
360100, 7.423516, 0.000000
360200, 7.423516, 0.000000
360300, 7.418681, 0.000000
360400, 7.418681, 0.000000
360500, 7.418681, 0.000000
360600, 7.423516, 0.000000
360700, 7.423516, 0.000000
360800, 7.423516, 0.000000
360900, 7.423516, 0.000000
361000, 7.428352, 0.000000
361100, 7.423516, 0.000000
361200, 7.423516, 0.000000
361300, 7.423516, 0.000000
361400, 7.433187, 0.000000
361500, 7.438022, 0.000000
361600, 7.433187, 0.000000
361700, 7.433187, 0.000000
361800, 7.438022, 0.000000
361900, 7.423516, 0.000000
362000, 7.423516, 0.000000
362100, 7.423516, 0.000000
362200, 7.423516, 0.000000
362300, 7.423516, 0.000000
362400, 7.418681, 0.000000
362500, 7.423516, 0.000000
362600, 7.423516, 0.000000
362700, 7.423516, 0.000000
362800, 7.423516, 0.000000
362900, 7.423516, 0.000000
363000, 7.418681, 0.000000
363100, 7.423516, 0.000000
363200, 7.423516, 0.000000
363300, 7.423516, 0.000000
363400, 7.433187, 0.000000
363500, 7.442857, 0.000000
363600, 7.438022, 0.000000
363700, 7.438022, 0.000000
363800, 7.438022, 0.000000
363900, 7.423516, 0.000000
364000, 7.423516, 0.000000
364100, 7.418681, 0.000000
364200, 7.423516, 0.000000
364300, 7.423516, 0.000000
364400, 7.423516, 0.000000
364500, 7.423516, 0.000000
364600, 7.423516, 0.000000
364700, 7.423516, 0.000000
364800, 7.423516, 0.000000
364900, 7.423516, 0.000000
365000, 7.423516, 0.000000
365100, 7.423516, 0.000000
365200, 7.418681, 0.000000
365300, 7.423516, 0.000000
365400, 7.438022, 0.000000
365500, 7.438022, 0.000000
365600, 7.433187, 0.000000
365700, 7.438022, 0.000000
365800, 7.438022, 0.000000
365900, 7.423516, 0.000000
366000, 7.418681, 0.000000
366100, 7.423516, 0.000000
366200, 7.423516, 0.000000
366300, 7.423516, 0.000000
366400, 7.423516, 0.000000
366500, 7.423516, 0.000000
366600, 7.418681, 0.000000
366700, 7.423516, 0.000000
366800, 7.423516, 0.000000
366900, 7.418681, 0.000000
367000, 7.423516, 0.000000
367100, 7.423516, 0.000000
367200, 7.423516, 0.000000
367300, 7.423516, 0.000000
367400, 7.438022, 0.000000
367500, 7.438022, 0.000000
367600, 7.438022, 0.000000
367700, 7.433187, 0.000000
367800, 7.438022, 0.000000
367900, 7.428352, 0.000000
368000, 7.423516, 0.000000
368100, 7.423516, 0.000000
368200, 7.423516, 0.000000
368300, 7.423516, 0.000000
368400, 7.423516, 0.000000
368500, 7.423516, 0.000000
368600, 7.423516, 0.000000
368700, 7.423516, 0.000000
368800, 7.423516, 0.000000
368900, 7.423516, 0.000000
369000, 7.423516, 0.000000
369100, 7.423516, 0.000000
369200, 7.423516, 0.000000
369300, 7.423516, 0.000000
369400, 7.433187, 0.000000
369500, 7.433187, 0.000000
369600, 7.433187, 0.000000
369700, 7.438022, 0.000000
369800, 7.433187, 0.000000
369900, 7.418681, 0.000000
370000, 7.423516, 0.000000
370100, 7.423516, 0.000000
370200, 7.423516, 0.000000
370300, 7.423516, 0.000000
370400, 7.423516, 0.000000
370500, 7.418681, 0.000000
370600, 7.423516, 0.000000
370700, 7.423516, 0.000000
370800, 7.418681, 0.000000
370900, 7.423516, 0.000000
371000, 7.423516, 0.000000
371100, 7.442857, 0.000000
371200, 7.423516, 0.000000
371300, 7.423516, 0.000000
371400, 7.438022, 0.000000
371500, 7.438022, 0.000000
